playerID,year,SeasonsPlayed,Games,AtBats,Runs,Hits,Doubles,Triples,HomeRuns,RunsBattedIn,StolenBases,CaughtStealing,Walks,Strikeouts,IntentionalWalks,HitsByPitch,SacrificeHits,SacrificeFlies,GroundedIntoDoublePlays,BattingAverage,OnBasePercentage,SluggingPercentage,isArbitrationEligible,isFreeAgent,year_salary,teamID,salary,LogSalary,LogSalaryDifference,SalaryRatio
molinjo01,2004,0,73,203,26,53,10,2,3,25.0,4.0,1.0,10,52.0,0.0,0.0,5.0,0.0,6.0,0.26108374384236455,0.29577464788732394,0.37438423645320196,False,False,2005,LAA,725000,5.860338006570994,-0.4115944688376443,0.38761942337892225
molinjo01,2005,1,75,184,14,42,4,0,6,25.0,2.0,0.0,13,41.0,0.0,2.0,4.0,0.0,5.0,0.22826086956521738,0.2864321608040201,0.34782608695652173,False,False,2006,LAA,850000,5.929418925714293,-0.5163069548993455,0.3045741529724023
molinjo01,2006,2,78,225,18,54,17,0,4,22.0,1.0,0.0,9,49.0,0.0,2.0,7.0,2.0,6.0,0.24,0.27310924369747897,0.3688888888888889,False,False,2007,LAA,1350000,6.1303337684950066,-0.5854821357941997,0.2597274575117857
molinjo01,2008,3,100,268,32,58,17,0,3,18.0,0.0,0.0,12,52.0,0.0,6.0,8.0,3.0,9.0,0.21641791044776118,0.2629757785467128,0.31343283582089554,True,False,2009,NYA,2125000,6.32735893438633,-0.25906026482602496,0.5507312689388274
molinjo01,2009,4,52,138,15,30,4,0,1,11.0,0.0,0.0,14,28.0,0.0,1.0,1.0,1.0,6.0,0.21739130434782608,0.2922077922077922,0.26811594202898553,True,False,2010,TOR,800000,5.903089986991944,0.06585395713349307,1.1637346274308251
molinjo01,2010,5,57,167,13,41,4,0,6,12.0,1.0,0.0,9,36.0,1.0,5.0,2.0,0.0,7.0,0.24550898203592814,0.30386740331491713,0.3772455089820359,True,False,2011,TOR,1200000,6.079181246047625,0.05087569815695403,1.1242831405714064
molinjo01,2011,6,55,171,19,48,12,1,3,15.0,2.0,1.0,15,44.0,0.0,1.0,4.0,0.0,2.0,0.2807017543859649,0.3422459893048128,0.4152046783625731,False,True,2012,TBA,1500000,6.176091259055681,0.012282490012357705,1.0286851963445194
molinjo01,2012,7,102,251,27,56,9,0,8,32.0,3.0,1.0,20,60.0,0.0,2.0,1.0,0.0,9.0,0.22310756972111553,0.2857142857142857,0.3545816733067729,False,True,2013,TBA,1500000,6.176091259055681,-0.05856767662290263,0.873840810332881
molinjo01,2013,8,99,283,26,66,14,0,2,18.0,2.0,1.0,22,63.0,1.0,2.0,3.0,3.0,11.0,0.2332155477031802,0.2903225806451613,0.303886925795053,False,True,2014,TBA,1750000,6.243038048686294,-0.030637597056277777,0.9318851753815036
molinya01,2004,0,51,135,12,36,6,0,2,15.0,0.0,1.0,13,20.0,3.0,0.0,2.0,1.0,4.0,0.26666666666666666,0.3288590604026846,0.35555555555555557,False,False,2005,SLN,323500,5.509874285004719,-0.13136051973625307,0.7389915632408317
molinya01,2005,1,114,385,36,97,15,1,8,49.0,2.0,3.0,23,30.0,3.0,2.0,8.0,3.0,10.0,0.2519480519480519,0.29539951573849876,0.35844155844155845,False,False,2006,SLN,400000,5.6020599913279625,-0.14765295015329905,0.7117820799106737
molinya01,2006,2,129,417,29,90,26,0,6,49.0,1.0,2.0,26,41.0,2.0,8.0,8.0,2.0,15.0,0.2158273381294964,0.2737306843267108,0.3213429256594724,False,False,2007,SLN,525000,5.720159303405957,-0.12862481822035043,0.7436613005319787
molinya01,2007,3,111,353,30,97,15,0,6,40.0,1.0,1.0,34,43.0,5.0,3.0,2.0,4.0,18.0,0.2747875354107649,0.3401015228426396,0.36827195467422097,True,False,2008,SLN,1812500,6.2582780152430315,-0.09747814767874896,0.7989541414950762
molinya01,2008,4,124,444,37,135,18,0,7,56.0,0.0,2.0,32,29.0,4.0,1.0,3.0,5.0,21.0,0.30405405405405406,0.34854771784232363,0.3918918918918919,True,False,2009,SLN,3312500,6.520155886944864,-0.3284683490447815,0.4693876415809067
molinya01,2009,5,140,481,45,141,23,1,6,54.0,9.0,3.0,50,39.0,2.0,6.0,6.0,1.0,27.0,0.29313929313929316,0.36617100371747213,0.38253638253638256,True,False,2010,SLN,4312500,6.634729108081331,-0.3010770154657143,0.49994586938306207
molinya01,2010,6,136,465,34,122,19,0,6,62.0,8.0,4.0,42,51.0,6.0,7.0,2.0,5.0,19.0,0.2623655913978495,0.32947976878612717,0.3419354838709677,False,True,2011,SLN,5312500,6.725298943058368,-0.4012817030496434,0.39693399659966466
molinya01,2011,7,139,475,55,145,32,1,14,65.0,4.0,5.0,33,44.0,4.0,1.0,5.0,4.0,21.0,0.30526315789473685,0.3489278752436647,0.4652631578947368,False,True,2012,SLN,7000000,6.845098040014257,-0.4723824932170224,0.3369903826819071
molinya01,2012,8,138,505,65,159,28,0,22,76.0,12.0,3.0,45,55.0,4.0,5.0,3.0,5.0,10.0,0.31485148514851485,0.3732142857142857,0.500990099009901,False,True,2013,SLN,14200000,7.152288344383057,-0.562717258497794,0.27370500655195895
molinya01,2013,9,136,505,68,161,44,0,12,80.0,3.0,2.0,30,55.0,4.0,3.0,0.0,3.0,14.0,0.3188118811881188,0.3585951940850277,0.4772277227722772,False,True,2014,SLN,15000000,7.176091259055681,-0.5507018790142721,0.2813831719389259
molinya01,2014,10,110,404,40,114,21,0,7,38.0,1.0,1.0,28,55.0,4.0,6.0,1.0,6.0,14.0,0.28217821782178215,0.3333333333333333,0.38613861386138615,False,True,2015,SLN,15000000,7.176091259055681,-0.6601299461001346,0.21871071174441828
molinya01,2015,11,136,488,34,132,23,2,4,61.0,3.0,1.0,32,59.0,3.0,0.0,1.0,9.0,16.0,0.27049180327868855,0.31001890359168244,0.35040983606557374,False,True,2016,SLN,14200000,7.152288344383057,-0.7951117411140816,0.1602832939257462
molitpa01,1985,6,140,576,93,171,28,3,10,48.0,21.0,7.0,54,80.0,6.0,1.0,7.0,4.0,12.0,0.296875,0.35590551181102364,0.4079861111111111,False,True,1986,ML4,1160000,6.064457989226918,0.5316254933121565,3.4011477084031947
molitpa01,1986,7,105,437,62,123,24,6,9,55.0,20.0,5.0,40,81.0,0.0,0.0,2.0,3.0,9.0,0.2814645308924485,0.33958333333333335,0.425629290617849,False,True,1987,ML4,1260000,6.1003705451175625,0.3789049529329249,2.3927920270873027
molitpa01,1987,8,118,465,114,164,41,5,16,75.0,45.0,10.0,69,67.0,2.0,2.0,5.0,1.0,4.0,0.35268817204301073,0.4376163873370577,0.5655913978494623,False,True,1988,ML4,1400000,6.146128035678238,0.5664435674453703,3.6850515490177163
molitpa01,1988,9,154,609,115,190,34,6,13,60.0,41.0,10.0,71,54.0,8.0,2.0,5.0,3.0,10.0,0.31198686371100165,0.38394160583941606,0.451559934318555,False,True,1989,ML4,2100000,6.3222192947339195,0.3189316747395834,2.084162966935363
molitpa01,1989,10,155,615,84,194,35,4,11,56.0,27.0,11.0,64,67.0,4.0,4.0,4.0,9.0,11.0,0.3154471544715447,0.3786127167630058,0.43902439024390244,False,True,1990,ML4,2600000,6.414973347970818,0.22272160015192455,1.670019722764589
molitpa01,1990,11,103,418,64,119,27,6,12,45.0,18.0,3.0,37,51.0,4.0,1.0,0.0,2.0,7.0,0.284688995215311,0.34279475982532753,0.46411483253588515,False,True,1991,ML4,3243333,6.510991540914105,0.03172174429210273,1.0757757352536812
molitpa01,1991,12,158,665,133,216,32,13,17,75.0,19.0,8.0,77,62.0,16.0,6.0,0.0,1.0,11.0,0.324812030075188,0.3991989319092123,0.48872180451127817,False,True,1992,ML4,3453333,6.538238458769233,0.2583933669438956,1.8129814768201886
molitpa01,1992,13,158,609,89,195,36,7,12,89.0,31.0,6.0,73,66.0,12.0,3.0,4.0,11.0,13.0,0.32019704433497537,0.38936781609195403,0.4614121510673235,False,True,1993,TOR,3650000,6.562292864456475,0.150754748711333,1.4149944899803204
molitpa01,1993,14,160,636,121,211,37,5,22,111.0,22.0,4.0,77,71.0,3.0,3.0,1.0,8.0,13.0,0.33176100628930816,0.40193370165745856,0.5094339622641509,False,True,1994,TOR,4025000,6.6047658847038875,0.2614759163604212,1.8258954919094326
molitpa01,1994,15,115,454,86,155,30,4,14,75.0,20.0,0.0,55,48.0,4.0,1.0,0.0,5.0,13.0,0.34140969162995594,0.4097087378640777,0.5176211453744494,False,True,1995,TOR,4500000,6.653212513775344,0.12389466103985214,1.330131752838512
molitpa01,1995,16,130,525,63,142,31,2,15,60.0,12.0,0.0,61,57.0,1.0,5.0,3.0,4.0,10.0,0.2704761904761905,0.3495798319327731,0.4228571428571429,False,True,1996,MIN,2025000,6.306425027550687,0.44780818919271237,2.804194861731369
molitpa01,1996,17,161,660,99,225,41,8,9,113.0,18.0,6.0,56,72.0,10.0,3.0,0.0,9.0,21.0,0.3409090909090909,0.3901098901098901,0.4681818181818182,False,True,1997,MIN,3500000,6.544068044350276,0.3061452457903764,2.0236958719647076
molitpa01,1997,18,135,538,63,164,32,4,10,89.0,11.0,4.0,45,73.0,8.0,0.0,2.0,12.0,8.0,0.3048327137546468,0.35126050420168065,0.4349442379182156,False,True,1998,MIN,4250000,6.628388930050312,-0.019050381462376365,0.9570830359444463
mondera01,1994,0,112,434,63,133,27,8,16,56.0,11.0,8.0,16,78.0,5.0,2.0,0.0,2.0,9.0,0.3064516129032258,0.33259911894273125,0.5161290322580645,False,False,1995,LAN,435000,5.638489256954637,0.12417459009285547,1.3309893795454648
mondera01,1995,1,139,536,91,153,23,6,26,88.0,27.0,4.0,33,96.0,4.0,4.0,0.0,7.0,7.0,0.28544776119402987,0.3275862068965517,0.4962686567164179,False,False,1996,LAN,950000,5.977723605288848,-0.006225028096347174,0.9857685808985011
mondera01,1996,2,157,634,98,188,40,7,24,88.0,14.0,7.0,32,122.0,9.0,5.0,0.0,2.0,6.0,0.29652996845425866,0.3343239227340267,0.4952681388012618,False,False,1997,LAN,2700000,6.431363764158987,-0.3236734025834922,0.47459875806505325
mondera01,1997,3,159,616,95,191,42,5,30,87.0,32.0,15.0,44,105.0,7.0,6.0,1.0,3.0,11.0,0.31006493506493504,0.3602391629297459,0.5405844155844156,True,False,1998,LAN,5500000,6.740362689494244,-0.15213573797880642,0.7044728527999644
mondera01,1998,4,148,580,85,162,26,5,30,90.0,16.0,10.0,30,112.0,4.0,3.0,0.0,4.0,8.0,0.2793103448275862,0.3160453808752026,0.496551724137931,True,False,1999,LAN,9000000,6.954242509439325,-0.5313993490183959,0.29417153792058454
mondera01,1999,5,159,601,98,152,29,5,33,99.0,36.0,9.0,71,134.0,6.0,3.0,0.0,5.0,3.0,0.2529118136439268,0.3323529411764706,0.4825291181364393,True,False,2000,TOR,10000000,7.0,-0.4519272675119801,0.3532423232992361
mondera01,2000,6,96,388,78,105,22,2,24,67.0,22.0,6.0,32,73.0,0.0,3.0,0.0,3.0,8.0,0.2706185567010309,0.3286384976525822,0.5231958762886598,False,True,2001,TOR,11500000,7.060697840353612,-0.512744074537256,0.3070831065819128
mondera01,2001,7,149,572,88,144,26,4,27,84.0,30.0,11.0,73,128.0,3.0,6.0,0.0,2.0,13.0,0.2517482517482518,0.34150076569678406,0.4527972027972028,False,True,2002,TOR,11000000,7.041392685158225,-0.37777204862164737,0.41901343811280245
mondera01,2002,8,146,569,90,132,34,1,26,88.0,15.0,6.0,59,103.0,3.0,5.0,0.0,4.0,11.0,0.23198594024604569,0.3076923076923077,0.43233743409490333,False,True,2003,NYA,13000000,7.113943352306837,-0.4697305613524323,0.3390544421124918
mondera01,2003,9,143,523,83,142,31,4,24,71.0,22.0,11.0,56,97.0,6.0,3.0,0.0,4.0,9.0,0.27151051625239003,0.3430034129692833,0.4837476099426386,False,True,2004,PIT,1150000,6.060697840353612,0.47391098385670816,2.9779059936855177
monrocr01,2003,0,128,425,51,102,18,1,23,70.0,4.0,2.0,27,89.0,2.0,2.0,1.0,3.0,10.0,0.24,0.28665207877461707,0.44941176470588234,False,False,2004,DET,335000,5.525044807036846,0.17294295058177767,1.4891654463913888
monrocr01,2004,1,128,447,65,131,27,3,18,72.0,3.0,4.0,29,79.0,1.0,2.0,0.0,3.0,8.0,0.2930648769574944,0.3367983367983368,0.48769574944071586,False,False,2005,DET,400000,5.6020599913279625,0.15567382234289706,1.4311126557905525
monrocr01,2005,2,157,567,69,157,30,3,20,89.0,8.0,3.0,40,95.0,4.0,3.0,1.0,12.0,16.0,0.2768959435626102,0.3215434083601286,0.4462081128747795,False,False,2006,DET,2800000,6.447158031342219,-0.548731458957131,0.2826627247398027
monrocr01,2006,3,147,541,89,138,35,2,28,92.0,2.0,2.0,37,126.0,3.0,1.0,0.0,6.0,14.0,0.25508317929759705,0.30085470085470084,0.4824399260628466,True,False,2007,DET,4775000,6.678973375919766,-0.14757591076666898,0.7119083539505918
monrocr01,2007,4,99,343,47,76,19,0,11,55.0,0.0,3.0,20,94.0,0.0,2.0,1.0,6.0,10.0,0.22157434402332363,0.2641509433962264,0.37317784256559766,True,False,2008,MIN,3820000,6.5820633629117085,-0.35295275653403113,0.4436569032363377
monrocr01,2008,5,58,163,22,33,9,0,8,29.0,0.0,1.0,16,48.0,1.0,0.0,0.0,0.0,3.0,0.20245398773006135,0.2737430167597765,0.4049079754601227,True,False,2009,PIT,750000,5.8750612633917,0.19746445177153227,1.575667044672899
monteje01,2012,0,135,515,46,134,20,0,15,62.0,0.0,2.0,29,99.0,4.0,2.0,0.0,7.0,15.0,0.26019417475728157,0.298372513562387,0.3864077669902913,False,False,2013,SEA,503300,5.701826930397139,0.1351263163200267,1.3649800888803512
montemi01,2007,0,84,214,30,48,7,0,10,37.0,0.0,0.0,20,35.0,2.0,3.0,1.0,6.0,7.0,0.22429906542056074,0.29218106995884774,0.397196261682243,False,False,2008,ARI,400500,5.602602520420256,-0.1426767508755411,0.7199846694114322
montemi01,2008,1,70,184,24,47,16,1,5,18.0,0.0,0.0,19,49.0,3.0,2.0,1.0,1.0,1.0,0.2554347826086957,0.3300970873786408,0.43478260869565216,False,False,2009,ARI,425000,5.628388930050312,-0.05852246100325331,0.8739317930928417
montemi01,2009,2,128,425,61,125,30,0,16,59.0,1.0,2.0,38,78.0,5.0,3.0,2.0,2.0,6.0,0.29411764705882354,0.3547008547008547,0.4776470588235294,False,False,2010,ARI,2000000,6.301029995663981,-0.4705815887074536,0.33839069414651063
montemi01,2010,3,85,297,36,79,20,2,9,43.0,0.0,1.0,29,71.0,3.0,2.0,0.0,3.0,10.0,0.265993265993266,0.3323262839879154,0.4377104377104377,True,False,2011,ARI,3200000,6.505149978319906,-0.22955711961416192,0.5894444465994844
montemi01,2011,4,140,493,65,139,36,1,18,86.0,1.0,1.0,47,97.0,10.0,8.0,1.0,4.0,14.0,0.281947261663286,0.35144927536231885,0.4685598377281947,True,False,2012,ARI,5900000,6.770852011642144,-0.19861472301509853,0.632973133755057
montemi01,2012,5,141,486,65,139,25,2,15,88.0,0.0,0.0,73,130.0,6.0,12.0,0.0,2.0,15.0,0.28600823045267487,0.39092495636998253,0.4382716049382716,True,False,2013,ARI,10000000,7.0,-0.32287884134199096,0.4754678525695258
montemi01,2013,6,116,413,44,95,14,0,11,42.0,0.0,0.0,51,110.0,4.0,5.0,0.0,6.0,18.0,0.23002421307506055,0.3178947368421053,0.34382566585956414,False,True,2014,ARI,10000000,7.0,-0.4450001137934336,0.3589218406006282
montemi01,2014,7,136,489,40,119,23,0,13,72.0,0.0,4.0,56,97.0,11.0,9.0,0.0,6.0,12.0,0.24335378323108384,0.32857142857142857,0.37014314928425357,False,True,2015,CHN,12000000,7.079181246047625,-0.5762164044570923,0.26532831289323405
montemi01,2015,8,113,347,36,86,11,0,15,53.0,1.0,1.0,49,103.0,5.0,4.0,0.0,3.0,9.0,0.2478386167146974,0.34491315136476425,0.4092219020172911,False,True,2016,CHN,14000000,7.146128035678238,-0.7290214695405366,0.18662874278065447
mooread01,2010,0,60,205,12,40,6,0,4,15.0,0.0,1.0,8,63.0,1.0,2.0,1.0,2.0,3.0,0.1951219512195122,0.2304147465437788,0.28292682926829266,False,False,2011,SEA,417500,5.620656479819621,-0.0929684848645902,0.8072936104183217
moorech02,1984,10,70,188,13,44,7,1,2,17.0,0.0,4.0,10,26.0,0.0,1.0,3.0,1.0,6.0,0.23404255319148937,0.275,0.31382978723404253,False,True,1985,ML4,365000,5.562292864456475,0.4344466611595239,2.719234496770933
moorech02,1985,11,105,349,35,81,13,4,0,31.0,4.0,0.0,27,53.0,0.0,1.0,8.0,1.0,12.0,0.23209169054441262,0.28835978835978837,0.2922636103151863,False,True,1986,ML4,402500,5.6047658847038875,0.6067189813202578,4.043141876881745
moorech02,1986,12,80,235,24,61,12,3,3,39.0,5.0,5.0,21,38.0,1.0,0.0,4.0,3.0,6.0,0.25957446808510637,0.3166023166023166,0.37446808510638296,False,True,1987,TOR,256000,5.408239965311849,0.6596225321053026,4.566910831226705
moorety01,2012,0,75,156,20,41,9,0,10,29.0,3.0,0.0,14,46.0,0.0,1.0,0.0,0.0,3.0,0.26282051282051283,0.32748538011695905,0.5128205128205128,False,False,2013,WAS,493000,5.69284691927723,-0.21168923254690153,0.614201351097499
moorety01,2013,1,63,167,16,37,9,0,4,21.0,0.0,0.0,8,58.0,1.0,1.0,1.0,1.0,1.0,0.2215568862275449,0.2598870056497175,0.3473053892215569,False,False,2014,WAS,507900,5.705778212828598,-0.21375066770378748,0.6112928728185536
moralke01,2009,1,152,566,86,173,43,2,34,108.0,3.0,7.0,46,117.0,10.0,2.0,0.0,8.0,15.0,0.30565371024734983,0.3553054662379421,0.568904593639576,False,False,2010,LAA,1200000,6.079181246047625,-0.014989747805644882,0.9660736843872644
moralke01,2010,2,51,193,29,56,5,0,11,39.0,0.0,1.0,12,31.0,3.0,5.0,0.0,1.0,5.0,0.29015544041450775,0.3459715639810427,0.48704663212435234,False,False,2011,LAA,2975000,6.4734869700645685,-0.8125371424606831,0.15397948315133542
moralke01,2012,3,134,484,61,132,26,1,22,73.0,0.0,1.0,31,116.0,1.0,4.0,0.0,3.0,11.0,0.2727272727272727,0.31992337164750956,0.4669421487603306,True,False,2013,SEA,5250000,6.720159303405957,-0.22455975564854214,0.5962662724431513
moralke01,2013,4,156,602,64,167,34,0,23,80.0,0.0,0.0,49,114.0,6.0,5.0,0.0,1.0,21.0,0.27740863787375414,0.3363774733637747,0.4485049833887043,True,False,2014,MIN,7410000,6.869818207979328,-0.15416829008636856,0.7011835355754046
moralke01,2014,5,98,367,28,80,20,0,8,42.0,0.0,0.0,27,68.0,3.0,3.0,0.0,4.0,12.0,0.21798365122615804,0.2743142144638404,0.33787465940054495,True,False,2015,KCA,6500000,6.812913356642856,-0.5165060169031168,0.30443458120500866
moralke01,2015,6,158,569,81,165,41,2,22,106.0,0.0,0.0,58,103.0,4.0,8.0,0.0,4.0,24.0,0.28998242530755713,0.3615023474178404,0.4850615114235501,False,True,2016,KCA,9000000,6.954242509439325,-0.14925976668831886,0.7091534716390107
morame01,2000,0,132,414,60,114,22,5,8,47.0,12.0,11.0,35,80.0,3.0,6.0,4.0,5.0,5.0,0.2753623188405797,0.33695652173913043,0.4106280193236715,False,False,2001,BAL,270000,5.431363764158987,0.09461697842278838,1.2434175086964927
morame01,2001,1,128,436,49,109,28,0,7,48.0,11.0,4.0,41,91.0,2.0,14.0,5.0,7.0,6.0,0.25,0.3293172690763052,0.3623853211009174,False,False,2002,BAL,350000,5.544068044350276,0.35139599582534764,2.245928859995267
morame01,2002,2,149,557,86,130,30,4,19,64.0,16.0,10.0,70,108.0,2.0,20.0,1.0,4.0,7.0,0.2333931777378815,0.3379416282642089,0.40394973070017953,False,False,2003,BAL,1725000,6.236789099409293,-0.17574035250228803,0.6672055458083387
morame01,2003,3,96,344,68,109,17,1,15,48.0,6.0,3.0,49,71.0,0.0,12.0,6.0,2.0,3.0,0.3168604651162791,0.4176904176904177,0.502906976744186,True,False,2004,BAL,2333333,6.3679767232525215,0.10061079407244833,1.2606972168444688
morame01,2004,4,140,550,111,187,41,0,27,104.0,11.0,6.0,66,95.0,0.0,11.0,6.0,3.0,10.0,0.34,0.41904761904761906,0.5618181818181818,True,False,2005,BAL,3833333,6.58357654786921,0.21403812630934915,1.6369602223381283
morame01,2005,5,149,593,86,168,30,1,27,88.0,7.0,4.0,50,112.0,0.0,10.0,8.0,3.0,9.0,0.28330522765598654,0.3475609756097561,0.47386172006745364,True,False,2006,BAL,4333334,6.636822164401705,0.03673079503244825,1.088255310286916
morame01,2006,6,155,624,96,171,25,0,16,83.0,11.0,1.0,54,99.0,1.0,14.0,6.0,7.0,9.0,0.27403846153846156,0.3419170243204578,0.391025641025641,False,True,2007,BAL,7758503,6.8897779323977,-0.07868493197694626,0.8342862155262326
morame01,2007,7,126,467,67,128,23,1,14,58.0,9.0,3.0,47,83.0,3.0,3.0,5.0,5.0,22.0,0.2740899357601713,0.34099616858237547,0.41755888650963596,False,True,2008,BAL,7826914,6.893590561936577,-0.32369010540734955,0.4745805055029012
morame01,2008,8,135,513,77,146,29,2,23,104.0,3.0,7.0,37,70.0,3.0,11.0,3.0,6.0,14.0,0.28460038986354774,0.3421516754850088,0.4834307992202729,False,True,2009,BAL,8000000,6.903089986991944,-0.3541705091431737,0.4424146410468119
morame01,2009,9,125,450,44,117,20,0,8,48.0,3.0,3.0,34,60.0,1.0,8.0,1.0,3.0,13.0,0.26,0.3212121212121212,0.35777777777777775,False,True,2010,COL,1275000,6.105510184769974,0.34178535482975114,2.1967738736197617
morame01,2010,10,113,316,39,90,12,5,7,45.0,2.0,1.0,31,53.0,2.0,5.0,2.0,0.0,9.0,0.2848101265822785,0.35795454545454547,0.4208860759493671,False,True,2011,ARI,2350000,6.371067862271737,-0.14415623273429734,0.7175361189924802
moranmi01,1991,0,98,325,38,81,11,4,1,20.0,13.0,2.0,29,45.0,0.0,2.0,6.0,2.0,7.0,0.24923076923076923,0.3128491620111732,0.3169230769230769,False,False,1992,PHI,180000,5.2552725051033065,0.25494338858489307,1.7986364429093675
moranmi01,1992,1,127,422,47,112,8,8,3,30.0,8.0,3.0,25,64.0,2.0,0.0,6.0,2.0,4.0,0.26540284360189575,0.3051224944320713,0.34360189573459715,False,False,1993,PHI,300000,5.477121254719663,-0.04493146365773537,0.9017134264594615
moranmi01,1993,2,120,425,57,105,19,9,3,33.0,13.0,2.0,34,73.0,2.0,5.0,4.0,2.0,7.0,0.24705882352941178,0.3090128755364807,0.3552941176470588,False,False,1994,PHI,750000,5.8750612633917,-0.17858541377771164,0.6628489706918873
moranmi01,1994,3,87,274,40,80,16,5,2,26.0,10.0,5.0,34,33.0,5.0,4.0,4.0,0.0,4.0,0.291970802919708,0.3782051282051282,0.40875912408759124,True,False,1995,PHI,1025000,6.010723865391773,0.03461520488085412,1.0829669546335505
moranmi01,1995,4,127,494,65,140,34,7,6,49.0,9.0,6.0,42,80.0,3.0,9.0,4.0,1.0,11.0,0.2834008097165992,0.3498168498168498,0.41700404858299595,True,False,1996,PHI,1900000,6.278753600952829,0.1752959492846493,1.497255610988785
moranmi01,1996,5,140,539,64,135,24,6,3,32.0,26.0,5.0,49,87.0,0.0,9.0,5.0,4.0,15.0,0.2504638218923933,0.3211314475873544,0.3339517625231911,True,False,1997,PHI,1850000,6.267171728403014,0.2205421720909584,1.6616600251436293
moranmi01,1997,6,150,553,83,163,40,2,1,39.0,16.0,13.0,62,91.0,0.0,8.0,12.0,5.0,8.0,0.29475587703435807,0.37101910828025475,0.379746835443038,False,True,1998,CHN,2000000,6.301029995663981,0.18544010301697877,1.5326398133209818
moranmi01,1998,7,154,582,93,172,20,4,8,53.0,13.0,1.0,72,84.0,4.0,9.0,4.0,2.0,14.0,0.29553264604810997,0.3804511278195489,0.3848797250859107,False,True,1999,CHN,2000000,6.301029995663981,0.4169940571060451,2.612125609778089
moranmi01,1999,8,144,456,60,110,18,5,4,37.0,6.0,6.0,48,61.0,2.0,6.0,7.0,4.0,10.0,0.2412280701754386,0.31906614785992216,0.32894736842105265,False,True,2000,PHI,750000,5.8750612633917,0.29949127971735834,1.9929264894077157
mordemi01,1999,0,109,226,29,53,10,2,5,25.0,2.0,5.0,20,31.0,0.0,1.0,1.0,2.0,1.0,0.2345132743362832,0.2971887550200803,0.36283185840707965,False,False,2000,MON,350000,5.544068044350276,-0.38763597851879883,0.40960384190680327
mordemi01,2000,1,86,169,20,48,16,0,4,16.0,2.0,2.0,12,34.0,0.0,1.0,1.0,0.0,1.0,0.28402366863905326,0.33516483516483514,0.44970414201183434,False,False,2001,MON,375000,5.574031267727719,-0.20717719435594617,0.6206157681789223
mordemi01,2001,2,96,254,28,71,17,2,3,32.0,2.0,2.0,19,53.0,1.0,1.0,1.0,2.0,6.0,0.2795275590551181,0.32971014492753625,0.39763779527559057,False,False,2002,MON,500000,5.698970004336019,-0.22144198249423752,0.6005622328040202
morelbr01,2011,0,126,413,44,101,18,1,10,41.0,5.0,4.0,22,57.0,0.0,3.0,5.0,1.0,8.0,0.24455205811138014,0.2870159453302961,0.36561743341404357,False,False,2012,CHA,490000,5.690196080028514,-0.1611527313334511,0.6899971051298083
morelke01,1984,4,140,495,59,138,17,3,16,80.0,1.0,4.0,34,71.0,5.0,3.0,2.0,5.0,16.0,0.2787878787878788,0.3258845437616387,0.4222222222222222,True,False,1985,CHN,865000,5.937016107464814,0.28659660112567487,1.9346241336827663
